epochs_part,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10
82,-4.17808370664,0.778861637929,3.83347822918,1.44854781629,-5.94367008009,-3.88239568499,1.5698791477,1.64812840807,5.87376204178,1.19754224853,
83,5.35442042589,5.68062966234,5.195366781,7.09855752125,-1.90161815426,-3.80077808287,1.70937585961,4.43794622965,9.16639949123,3.92572089747,
84,11.3364713326,8.16829049466,6.98274508643,8.81054437013,-2.76893779054,-0.971128413724,6.91835079215,9.27929763642,13.2645914398,8.45033428061,
85,8.00769336384,3.55254854339,0.762488977297,11.4877703301,2.21033155486,0.347339849068,5.36190769799,9.85121635728,12.642145071,8.87697189612,
86,5.67377839046,5.61015221796,3.76070444056,8.36908839566,-0.385223385313,-0.709333748479,3.16207732511,6.04442563904,9.23530927968,3.62442446095,
87,6.98975819563,5.87166110984,5.73860997104,15.5275337607,3.24460860575,-0.0333422910246,5.43033965549,7.32070557681,9.84496323032,5.28793257062,
88,-1.19958048907,3.04142905962,1.82514157333,9.67000871772,1.21516087067,-1.37874878982,2.14506865593,3.61532824827,6.84220832416,4.30552979013,
89,9.98797742711,7.08619075164,3.63608817852,12.1644939053,1.58298695476,-0.825995610729,1.25434683518,5.50508839993,9.33358151846,3.09763291438,
90,12.851742181,11.3408424594,7.72191978341,15.8854988517,4.77803018437,0.285463552706,3.00698046466,5.79745445651,8.69463224369,3.06827171823,
91,7.62519004565,7.92997886971,3.37923528321,11.8819943818,0.722888243735,-3.61335158906,-1.5539798222,2.8693590359,7.24176790916,1.88340819593,
92,-0.672262186885,6.53414698269,5.25098489776,8.44042468013,1.34409605363,-0.44009589237,2.3078142583,4.91942466889,7.48006763079,2.57976357608,
93,-1.12335235755,5.59029789751,4.19093616521,8.56069851716,0.275531696417,-1.72076886212,0.125255102632,3.61969240135,7.93598021927,3.27570855305,
94,3.85492343452,10.0945482182,8.63511229383,9.1258446506,0.603710356746,-1.41285476992,1.12742496747,3.22059436492,6.71384781018,2.11736162939,
95,-6.19112818993,2.01159516325,2.93039954448,1.77008569705,-4.8242334654,-2.39485171299,0.52963102375,1.57255707683,5.05819421311,-0.672221929755,
96,5.31363538324,9.69795117867,6.38710568984,11.1633089367,1.3564940116,-2.94622054138,1.85668073576,4.78962537972,6.99479045407,0.45354960258,
97,2.79525531612,10.8499879043,11.052165315,17.2883913067,6.17897181174,3.83994135554,4.52450664521,4.48434282559,7.75398960444,3.43781642511,
98,10.9798143546,12.3599713667,6.20511478359,6.93827585155,-3.87427645115,-4.07177785414,1.81851908577,4.01236352732,8.23571967796,1.26788997611,
99,0.326828612616,9.39982155518,7.3323650498,14.0221639385,3.47641073364,-1.1288347599,1.38585641167,3.87361213914,6.88797138038,7.12523722596,
