epochs_part,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10
38,7.62522240447,-2.37219102317,-8.31699044647,28.8952033311,8.71697986618,2.48678608481,-16.1044602477,-6.52830603467,-5.98054661491,2.52909902993,
39,3.37999318396,-4.58214997704,-13.1850554045,28.6267644406,4.87531725888,1.51941897558,-12.2540430554,-8.73285367199,-6.24357701161,1.68729464206,
40,7.52839155135,-1.51663533537,-3.81546767608,19.6296002159,5.59350184407,1.53150196138,-14.3439141822,-6.32517672661,-4.70949457448,2.64378934264,
41,2.23111809096,-5.20788939609,-8.50412832426,17.7204204901,3.49626895129,-3.11245228325,-20.5682751309,-15.8606607564,-12.8228156105,-0.394370794225,
42,1.7599698301,-3.92868964679,-7.97504818986,21.6262014369,6.34344135443,4.43769494806,-19.7457738578,-12.2557898161,-9.24756427595,2.26685259818,
43,7.95070189531,2.34695204322,0.456140784002,19.4646808142,5.52667517782,3.49255399786,-8.62831020941,-5.05254511576,0.192020355058,4.22816915529,
44,0.969895583577,-7.29256951914,-7.58664899798,17.4474791883,1.92072797264,0.036505006206,-16.604025975,-9.6381733026,-5.36241830996,-1.65313575603,
45,2.23020636513,-6.32765434217,-4.09577577271,10.6657726427,1.46292427437,-1.80783368317,-19.8950082477,-9.4955601777,-5.15473653439,-2.45641178079,
46,6.10048796117,2.71312810614,-2.36492546864,6.49126527758,0.584270130517,-4.05077447174,-18.4944303678,-8.36019493317,-4.20014433212,-2.38628478847,
47,0.2837832886,-14.4488153847,-11.6210417506,16.7846369116,7.54075097269,0.775227928421,-26.0945123604,-13.3197025968,-7.33642757306,4.8629529062,
48,2.94178787502,-7.49386444635,-8.04217081304,7.7410432613,3.93456410114,-3.71816831012,-22.4679794973,-13.2868759215,-5.83031879598,1.86316984967,
49,3.32918798952,-3.84749791652,-7.66095971691,6.50255948457,2.42585963551,-5.74624940437,-23.4006326693,-12.3964341421,-8.05231416589,-0.907977049061,
50,0.0764242568939,-3.99724146287,-1.73628098725,5.51636611932,-1.81284116833,-7.87822274018,-18.2642980777,-11.6061767761,-3.54498612985,-0.713246505216,
51,-0.849931424073,-5.53177843378,-2.95446241134,12.4697334774,5.93675214962,1.66575646646,-16.7213270521,-11.642728024,-0.84345659151,7.59847301418,
52,1.69916809878,4.17509864507,2.96880667675,8.52064698017,1.92771929619,0.0120158201706,-6.68294969786,-7.70993622573,-1.38540555487,4.31880181361,
53,1.28637286361,6.90604536053,6.31475998146,7.63108380719,5.0490838174,1.68905183705,-3.74636153624,-4.88757256623,1.07183950537,3.46041281292,
54,-2.67043580798,-7.40606506571,-4.79450504666,7.28274550359,6.54017868096,0.104167531826,-15.5400093724,-9.51166667009,-0.862676710446,9.19215273358,
55,1.2391142931,-0.233262568789,-2.61541705709,3.34188913865,3.90195981182,-1.34574347942,-15.8858568734,-13.1235482426,-4.02513010289,3.09146284017,
56,-1.84521716518,2.15399714535,-1.3514888234,1.00785916523,4.2304069091,2.77591890591,-5.62882429309,-3.46358017376,3.81187005243,4.75801715707,
57,-0.215952297692,2.43743220749,2.7711190224,5.00962412758,2.34717062609,-1.07957583636,-7.70437890969,-7.13187374851,-0.440994907576,4.64088910006,
58,-5.87469922875,-4.2263059054,-5.59846075696,5.72321801063,9.16093414741,-1.17898452929,-14.7839187957,-6.36225928241,0.527610623407,8.33132225517,
59,-4.57757653732,0.638210398625,3.35942625114,7.33002984158,11.6205799115,5.04767145479,-6.43097854615,-1.53314198279,4.22684803113,12.833115031,
