h1,h2,h3,h4,h5,h6,h7,h8,h9,h10
16.812,12.84,10.842,12.755,11.094,15.772,12.885,17.699,16.304,10.053
12.84,10.842,12.755,11.094,15.772,12.885,17.699,16.304,10.053,5.388
10.842,12.755,11.094,15.772,12.885,17.699,16.304,10.053,5.388,13.216
12.755,11.094,15.772,12.885,17.699,16.304,10.053,5.388,13.216,12.684
11.094,15.772,12.885,17.699,16.304,10.053,5.388,13.216,12.684,11.449
15.772,12.885,17.699,16.304,10.053,5.388,13.216,12.684,11.449,9.574
12.885,17.699,16.304,10.053,5.388,13.216,12.684,11.449,9.574,11.575
17.699,16.304,10.053,5.388,13.216,12.684,11.449,9.574,11.575,11.428
16.304,10.053,5.388,13.216,12.684,11.449,9.574,11.575,11.428,12.076
10.053,5.388,13.216,12.684,11.449,9.574,11.575,11.428,12.076,10.662
5.388,13.216,12.684,11.449,9.574,11.575,11.428,12.076,10.662,11.873
13.216,12.684,11.449,9.574,11.575,11.428,12.076,10.662,11.873,11.394
12.684,11.449,9.574,11.575,11.428,12.076,10.662,11.873,11.394,11.398
11.449,9.574,11.575,11.428,12.076,10.662,11.873,11.394,11.398,11.837
9.574,11.575,11.428,12.076,10.662,11.873,11.394,11.398,11.837,12.036
11.575,11.428,12.076,10.662,11.873,11.394,11.398,11.837,12.036,12.615
11.428,12.076,10.662,11.873,11.394,11.398,11.837,12.036,12.615,18.366
12.076,10.662,11.873,11.394,11.398,11.837,12.036,12.615,18.366,18.015
10.662,11.873,11.394,11.398,11.837,12.036,12.615,18.366,18.015,17.665
11.873,11.394,11.398,11.837,12.036,12.615,18.366,18.015,17.665,13.709
11.394,11.398,11.837,12.036,12.615,18.366,18.015,17.665,13.709,12.876
11.398,11.837,12.036,12.615,18.366,18.015,17.665,13.709,12.876,10.877
11.837,12.036,12.615,18.366,18.015,17.665,13.709,12.876,10.877,13.152
12.036,12.615,18.366,18.015,17.665,13.709,12.876,10.877,13.152,12.28
12.615,18.366,18.015,17.665,13.709,12.876,10.877,13.152,12.28,15.334
18.366,18.015,17.665,13.709,12.876,10.877,13.152,12.28,15.334,23.179
18.015,17.665,13.709,12.876,10.877,13.152,12.28,15.334,23.179,29.958
17.665,13.709,12.876,10.877,13.152,12.28,15.334,23.179,29.958,32.584
13.709,12.876,10.877,13.152,12.28,15.334,23.179,29.958,32.584,36.217
12.876,10.877,13.152,12.28,15.334,23.179,29.958,32.584,36.217,31.626
10.877,13.152,12.28,15.334,23.179,29.958,32.584,36.217,31.626,30.569
13.152,12.28,15.334,23.179,29.958,32.584,36.217,31.626,30.569,27.258
12.28,15.334,23.179,29.958,32.584,36.217,31.626,30.569,27.258,20.981
15.334,23.179,29.958,32.584,36.217,31.626,30.569,27.258,20.981,19.723
23.179,29.958,32.584,36.217,31.626,30.569,27.258,20.981,19.723,18.024
29.958,32.584,36.217,31.626,30.569,27.258,20.981,19.723,18.024,15.539
32.584,36.217,31.626,30.569,27.258,20.981,19.723,18.024,15.539,15.95
36.217,31.626,30.569,27.258,20.981,19.723,18.024,15.539,15.95,16.116
31.626,30.569,27.258,20.981,19.723,18.024,15.539,15.95,16.116,16.157
30.569,27.258,20.981,19.723,18.024,15.539,15.95,16.116,16.157,14.729
27.258,20.981,19.723,18.024,15.539,15.95,16.116,16.157,14.729,16.147
20.981,19.723,18.024,15.539,15.95,16.116,16.157,14.729,16.147,14.913
19.723,18.024,15.539,15.95,16.116,16.157,14.729,16.147,14.913,14.685
18.024,15.539,15.95,16.116,16.157,14.729,16.147,14.913,14.685,14.374
15.539,15.95,16.116,16.157,14.729,16.147,14.913,14.685,14.374,13.748
15.95,16.116,16.157,14.729,16.147,14.913,14.685,14.374,13.748,16.617
16.116,16.157,14.729,16.147,14.913,14.685,14.374,13.748,16.617,49.615
16.157,14.729,16.147,14.913,14.685,14.374,13.748,16.617,49.615,68.564
14.729,16.147,14.913,14.685,14.374,13.748,16.617,49.615,68.564,47.863
16.147,14.913,14.685,14.374,13.748,16.617,49.615,68.564,47.863,37.506
14.913,14.685,14.374,13.748,16.617,49.615,68.564,47.863,37.506,33.985
14.685,14.374,13.748,16.617,49.615,68.564,47.863,37.506,33.985,33.958
14.374,13.748,16.617,49.615,68.564,47.863,37.506,33.985,33.958,32.642
13.748,16.617,49.615,68.564,47.863,37.506,33.985,33.958,32.642,31.558
16.617,49.615,68.564,47.863,37.506,33.985,33.958,32.642,31.558,30.141
49.615,68.564,47.863,37.506,33.985,33.958,32.642,31.558,30.141,30.023
68.564,47.863,37.506,33.985,33.958,32.642,31.558,30.141,30.023,35.676
47.863,37.506,33.985,33.958,32.642,31.558,30.141,30.023,35.676,43.951
37.506,33.985,33.958,32.642,31.558,30.141,30.023,35.676,43.951,43.11
33.985,33.958,32.642,31.558,30.141,30.023,35.676,43.951,43.11,37.66
33.958,32.642,31.558,30.141,30.023,35.676,43.951,43.11,37.66,39.355
32.642,31.558,30.141,30.023,35.676,43.951,43.11,37.66,39.355,43.049
31.558,30.141,30.023,35.676,43.951,43.11,37.66,39.355,43.049,101.096
30.141,30.023,35.676,43.951,43.11,37.66,39.355,43.049,101.096,226.24
30.023,35.676,43.951,43.11,37.66,39.355,43.049,101.096,226.24,277.363
35.676,43.951,43.11,37.66,39.355,43.049,101.096,226.24,277.363,267.834
43.951,43.11,37.66,39.355,43.049,101.096,226.24,277.363,267.834,253.208
43.11,37.66,39.355,43.049,101.096,226.24,277.363,267.834,253.208,323.438
37.66,39.355,43.049,101.096,226.24,277.363,267.834,253.208,323.438,368.021
39.355,43.049,101.096,226.24,277.363,267.834,253.208,323.438,368.021,321.762
43.049,101.096,226.24,277.363,267.834,253.208,323.438,368.021,321.762,285.034
101.096,226.24,277.363,267.834,253.208,323.438,368.021,321.762,285.034,233.371
226.24,277.363,267.834,253.208,323.438,368.021,321.762,285.034,233.371,194.748
277.363,267.834,253.208,323.438,368.021,321.762,285.034,233.371,194.748,163.625
267.834,253.208,323.438,368.021,321.762,285.034,233.371,194.748,163.625,138.757
253.208,323.438,368.021,321.762,285.034,233.371,194.748,163.625,138.757,117.133
323.438,368.021,321.762,285.034,233.371,194.748,163.625,138.757,117.133,110.611
368.021,321.762,285.034,233.371,194.748,163.625,138.757,117.133,110.611,105.737
321.762,285.034,233.371,194.748,163.625,138.757,117.133,110.611,105.737,95.21
285.034,233.371,194.748,163.625,138.757,117.133,110.611,105.737,95.21,87.765
233.371,194.748,163.625,138.757,117.133,110.611,105.737,95.21,87.765,81.549
194.748,163.625,138.757,117.133,110.611,105.737,95.21,87.765,81.549,99.075
163.625,138.757,117.133,110.611,105.737,95.21,87.765,81.549,99.075,99.937
138.757,117.133,110.611,105.737,95.21,87.765,81.549,99.075,99.937,115.724
117.133,110.611,105.737,95.21,87.765,81.549,99.075,99.937,115.724,149.347
110.611,105.737,95.21,87.765,81.549,99.075,99.937,115.724,149.347,138.452
105.737,95.21,87.765,81.549,99.075,99.937,115.724,149.347,138.452,121.101
95.21,87.765,81.549,99.075,99.937,115.724,149.347,138.452,121.101,111.613
87.765,81.549,99.075,99.937,115.724,149.347,138.452,121.101,111.613,103.195
81.549,99.075,99.937,115.724,149.347,138.452,121.101,111.613,103.195,92.245
99.075,99.937,115.724,149.347,138.452,121.101,111.613,103.195,92.245,85.755
99.937,115.724,149.347,138.452,121.101,111.613,103.195,92.245,85.755,82.492
115.724,149.347,138.452,121.101,111.613,103.195,92.245,85.755,82.492,74.576
149.347,138.452,121.101,111.613,103.195,92.245,85.755,82.492,74.576,77.812
138.452,121.101,111.613,103.195,92.245,85.755,82.492,74.576,77.812,73.477
121.101,111.613,103.195,92.245,85.755,82.492,74.576,77.812,73.477,86.292
111.613,103.195,92.245,85.755,82.492,74.576,77.812,73.477,86.292,87.229
103.195,92.245,85.755,82.492,74.576,77.812,73.477,86.292,87.229,79.254
92.245,85.755,82.492,74.576,77.812,73.477,86.292,87.229,79.254,64.612
85.755,82.492,74.576,77.812,73.477,86.292,87.229,79.254,64.612,55.243
82.492,74.576,77.812,73.477,86.292,87.229,79.254,64.612,55.243,51.271
74.576,77.812,73.477,86.292,87.229,79.254,64.612,55.243,51.271,47.574
77.812,73.477,86.292,87.229,79.254,64.612,55.243,51.271,47.574,42.464
73.477,86.292,87.229,79.254,64.612,55.243,51.271,47.574,42.464,39.586
86.292,87.229,79.254,64.612,55.243,51.271,47.574,42.464,39.586,35.943
87.229,79.254,64.612,55.243,51.271,47.574,42.464,39.586,35.943,34.462
79.254,64.612,55.243,51.271,47.574,42.464,39.586,35.943,34.462,31.877
64.612,55.243,51.271,47.574,42.464,39.586,35.943,34.462,31.877,30.107
55.243,51.271,47.574,42.464,39.586,35.943,34.462,31.877,30.107,28.015
51.271,47.574,42.464,39.586,35.943,34.462,31.877,30.107,28.015,23.491
47.574,42.464,39.586,35.943,34.462,31.877,30.107,28.015,23.491,24.402
42.464,39.586,35.943,34.462,31.877,30.107,28.015,23.491,24.402,23.587
39.586,35.943,34.462,31.877,30.107,28.015,23.491,24.402,23.587,23.117
35.943,34.462,31.877,30.107,28.015,23.491,24.402,23.587,23.117,24.279
34.462,31.877,30.107,28.015,23.491,24.402,23.587,23.117,24.279,25.893
31.877,30.107,28.015,23.491,24.402,23.587,23.117,24.279,25.893,29.685
30.107,28.015,23.491,24.402,23.587,23.117,24.279,25.893,29.685,32.396
28.015,23.491,24.402,23.587,23.117,24.279,25.893,29.685,32.396,29.567
23.491,24.402,23.587,23.117,24.279,25.893,29.685,32.396,29.567,27.145
24.402,23.587,23.117,24.279,25.893,29.685,32.396,29.567,27.145,29.275
23.587,23.117,24.279,25.893,29.685,32.396,29.567,27.145,29.275,25.67
23.117,24.279,25.893,29.685,32.396,29.567,27.145,29.275,25.67,14.694
24.279,25.893,29.685,32.396,29.567,27.145,29.275,25.67,14.694,25.999
25.893,29.685,32.396,29.567,27.145,29.275,25.67,14.694,25.999,28.269
29.685,32.396,29.567,27.145,29.275,25.67,14.694,25.999,28.269,70.588
32.396,29.567,27.145,29.275,25.67,14.694,25.999,28.269,70.588,142.016
29.567,27.145,29.275,25.67,14.694,25.999,28.269,70.588,142.016,136.253
27.145,29.275,25.67,14.694,25.999,28.269,70.588,142.016,136.253,142.941
29.275,25.67,14.694,25.999,28.269,70.588,142.016,136.253,142.941,104.075
25.67,14.694,25.999,28.269,70.588,142.016,136.253,142.941,104.075,88.568
14.694,25.999,28.269,70.588,142.016,136.253,142.941,104.075,88.568,80.386
25.999,28.269,70.588,142.016,136.253,142.941,104.075,88.568,80.386,71.277
28.269,70.588,142.016,136.253,142.941,104.075,88.568,80.386,71.277,57.454
70.588,142.016,136.253,142.941,104.075,88.568,80.386,71.277,57.454,54.523
142.016,136.253,142.941,104.075,88.568,80.386,71.277,57.454,54.523,50.358
136.253,142.941,104.075,88.568,80.386,71.277,57.454,54.523,50.358,45.475
142.941,104.075,88.568,80.386,71.277,57.454,54.523,50.358,45.475,43.666
104.075,88.568,80.386,71.277,57.454,54.523,50.358,45.475,43.666,42.841
88.568,80.386,71.277,57.454,54.523,50.358,45.475,43.666,42.841,40.404
80.386,71.277,57.454,54.523,50.358,45.475,43.666,42.841,40.404,36.466
71.277,57.454,54.523,50.358,45.475,43.666,42.841,40.404,36.466,35.864
57.454,54.523,50.358,45.475,43.666,42.841,40.404,36.466,35.864,28.997
54.523,50.358,45.475,43.666,42.841,40.404,36.466,35.864,28.997,27.687
50.358,45.475,43.666,42.841,40.404,36.466,35.864,28.997,27.687,21.974
45.475,43.666,42.841,40.404,36.466,35.864,28.997,27.687,21.974,27.942
43.666,42.841,40.404,36.466,35.864,28.997,27.687,21.974,27.942,13.476
42.841,40.404,36.466,35.864,28.997,27.687,21.974,27.942,13.476,24.525
40.404,36.466,35.864,28.997,27.687,21.974,27.942,13.476,24.525,22.409
36.466,35.864,28.997,27.687,21.974,27.942,13.476,24.525,22.409,23.817
35.864,28.997,27.687,21.974,27.942,13.476,24.525,22.409,23.817,25.24
28.997,27.687,21.974,27.942,13.476,24.525,22.409,23.817,25.24,23.05
27.687,21.974,27.942,13.476,24.525,22.409,23.817,25.24,23.05,19.167
21.974,27.942,13.476,24.525,22.409,23.817,25.24,23.05,19.167,20.017
27.942,13.476,24.525,22.409,23.817,25.24,23.05,19.167,20.017,20.561
13.476,24.525,22.409,23.817,25.24,23.05,19.167,20.017,20.561,18.706
24.525,22.409,23.817,25.24,23.05,19.167,20.017,20.561,18.706,18.634
22.409,23.817,25.24,23.05,19.167,20.017,20.561,18.706,18.634,24.089
23.817,25.24,23.05,19.167,20.017,20.561,18.706,18.634,24.089,23.001
25.24,23.05,19.167,20.017,20.561,18.706,18.634,24.089,23.001,30.228
23.05,19.167,20.017,20.561,18.706,18.634,24.089,23.001,30.228,47.401
19.167,20.017,20.561,18.706,18.634,24.089,23.001,30.228,47.401,36.665
20.017,20.561,18.706,18.634,24.089,23.001,30.228,47.401,36.665,22.356
20.561,18.706,18.634,24.089,23.001,30.228,47.401,36.665,22.356,18.529
18.706,18.634,24.089,23.001,30.228,47.401,36.665,22.356,18.529,17.28
18.634,24.089,23.001,30.228,47.401,36.665,22.356,18.529,17.28,17.549
24.089,23.001,30.228,47.401,36.665,22.356,18.529,17.28,17.549,18.429
23.001,30.228,47.401,36.665,22.356,18.529,17.28,17.549,18.429,26.589
30.228,47.401,36.665,22.356,18.529,17.28,17.549,18.429,26.589,26.483
47.401,36.665,22.356,18.529,17.28,17.549,18.429,26.589,26.483,26.377
36.665,22.356,18.529,17.28,17.549,18.429,26.589,26.483,26.377,23.747
22.356,18.529,17.28,17.549,18.429,26.589,26.483,26.377,23.747,18.302
18.529,17.28,17.549,18.429,26.589,26.483,26.377,23.747,18.302,21.293
17.28,17.549,18.429,26.589,26.483,26.377,23.747,18.302,21.293,18.342
17.549,18.429,26.589,26.483,26.377,23.747,18.302,21.293,18.342,16.795
18.429,26.589,26.483,26.377,23.747,18.302,21.293,18.342,16.795,15.622
26.589,26.483,26.377,23.747,18.302,21.293,18.342,16.795,15.622,17.388
26.483,26.377,23.747,18.302,21.293,18.342,16.795,15.622,17.388,12.884
26.377,23.747,18.302,21.293,18.342,16.795,15.622,17.388,12.884,10.286
23.747,18.302,21.293,18.342,16.795,15.622,17.388,12.884,10.286,5.655
18.302,21.293,18.342,16.795,15.622,17.388,12.884,10.286,5.655,8.554
21.293,18.342,16.795,15.622,17.388,12.884,10.286,5.655,8.554,7.741
18.342,16.795,15.622,17.388,12.884,10.286,5.655,8.554,7.741,10.535
16.795,15.622,17.388,12.884,10.286,5.655,8.554,7.741,10.535,15.052
15.622,17.388,12.884,10.286,5.655,8.554,7.741,10.535,15.052,12.19
17.388,12.884,10.286,5.655,8.554,7.741,10.535,15.052,12.19,9.907
12.884,10.286,5.655,8.554,7.741,10.535,15.052,12.19,9.907,10.605
10.286,5.655,8.554,7.741,10.535,15.052,12.19,9.907,10.605,13.615
5.655,8.554,7.741,10.535,15.052,12.19,9.907,10.605,13.615,24.382
8.554,7.741,10.535,15.052,12.19,9.907,10.605,13.615,24.382,18.923
7.741,10.535,15.052,12.19,9.907,10.605,13.615,24.382,18.923,16.144
10.535,15.052,12.19,9.907,10.605,13.615,24.382,18.923,16.144,16.354
15.052,12.19,9.907,10.605,13.615,24.382,18.923,16.144,16.354,14.612
12.19,9.907,10.605,13.615,24.382,18.923,16.144,16.354,14.612,16.315
9.907,10.605,13.615,24.382,18.923,16.144,16.354,14.612,16.315,15.25
10.605,13.615,24.382,18.923,16.144,16.354,14.612,16.315,15.25,16.183
13.615,24.382,18.923,16.144,16.354,14.612,16.315,15.25,16.183,35.748
24.382,18.923,16.144,16.354,14.612,16.315,15.25,16.183,35.748,53.233
18.923,16.144,16.354,14.612,16.315,15.25,16.183,35.748,53.233,31.35
16.144,16.354,14.612,16.315,15.25,16.183,35.748,53.233,31.35,23.306
16.354,14.612,16.315,15.25,16.183,35.748,53.233,31.35,23.306,23.96
14.612,16.315,15.25,16.183,35.748,53.233,31.35,23.306,23.96,21.022
16.315,15.25,16.183,35.748,53.233,31.35,23.306,23.96,21.022,20.089
15.25,16.183,35.748,53.233,31.35,23.306,23.96,21.022,20.089,19.392
16.183,35.748,53.233,31.35,23.306,23.96,21.022,20.089,19.392,19.973
35.748,53.233,31.35,23.306,23.96,21.022,20.089,19.392,19.973,17.844
53.233,31.35,23.306,23.96,21.022,20.089,19.392,19.973,17.844,19.942
31.35,23.306,23.96,21.022,20.089,19.392,19.973,17.844,19.942,19.856
23.306,23.96,21.022,20.089,19.392,19.973,17.844,19.942,19.856,15.632
23.96,21.022,20.089,19.392,19.973,17.844,19.942,19.856,15.632,14.043
21.022,20.089,19.392,19.973,17.844,19.942,19.856,15.632,14.043,14.786
20.089,19.392,19.973,17.844,19.942,19.856,15.632,14.043,14.786,13.924
19.392,19.973,17.844,19.942,19.856,15.632,14.043,14.786,13.924,28.235
19.973,17.844,19.942,19.856,15.632,14.043,14.786,13.924,28.235,28.638
17.844,19.942,19.856,15.632,14.043,14.786,13.924,28.235,28.638,17.576
19.942,19.856,15.632,14.043,14.786,13.924,28.235,28.638,17.576,17.542
19.856,15.632,14.043,14.786,13.924,28.235,28.638,17.576,17.542,16.658
15.632,14.043,14.786,13.924,28.235,28.638,17.576,17.542,16.658,15.608
14.043,14.786,13.924,28.235,28.638,17.576,17.542,16.658,15.608,19.184
14.786,13.924,28.235,28.638,17.576,17.542,16.658,15.608,19.184,28.438
13.924,28.235,28.638,17.576,17.542,16.658,15.608,19.184,28.438,27.098
28.235,28.638,17.576,17.542,16.658,15.608,19.184,28.438,27.098,24.361
28.638,17.576,17.542,16.658,15.608,19.184,28.438,27.098,24.361,18.98
17.576,17.542,16.658,15.608,19.184,28.438,27.098,24.361,18.98,17.209
17.542,16.658,15.608,19.184,28.438,27.098,24.361,18.98,17.209,14.798
16.658,15.608,19.184,28.438,27.098,24.361,18.98,17.209,14.798,13.281
15.608,19.184,28.438,27.098,24.361,18.98,17.209,14.798,13.281,12.488
19.184,28.438,27.098,24.361,18.98,17.209,14.798,13.281,12.488,12.114
28.438,27.098,24.361,18.98,17.209,14.798,13.281,12.488,12.114,11.718
27.098,24.361,18.98,17.209,14.798,13.281,12.488,12.114,11.718,12.004
24.361,18.98,17.209,14.798,13.281,12.488,12.114,11.718,12.004,12.089
18.98,17.209,14.798,13.281,12.488,12.114,11.718,12.004,12.089,12.167
17.209,14.798,13.281,12.488,12.114,11.718,12.004,12.089,12.167,10.512
14.798,13.281,12.488,12.114,11.718,12.004,12.089,12.167,10.512,11.467
13.281,12.488,12.114,11.718,12.004,12.089,12.167,10.512,11.467,10.753
12.488,12.114,11.718,12.004,12.089,12.167,10.512,11.467,10.753,10.047
12.114,11.718,12.004,12.089,12.167,10.512,11.467,10.753,10.047,7.802
11.718,12.004,12.089,12.167,10.512,11.467,10.753,10.047,7.802,11.4
12.004,12.089,12.167,10.512,11.467,10.753,10.047,7.802,11.4,8.847
12.089,12.167,10.512,11.467,10.753,10.047,7.802,11.4,8.847,8.586
12.167,10.512,11.467,10.753,10.047,7.802,11.4,8.847,8.586,10.114
10.512,11.467,10.753,10.047,7.802,11.4,8.847,8.586,10.114,9.472
11.467,10.753,10.047,7.802,11.4,8.847,8.586,10.114,9.472,10.441
10.753,10.047,7.802,11.4,8.847,8.586,10.114,9.472,10.441,7.577
10.047,7.802,11.4,8.847,8.586,10.114,9.472,10.441,7.577,12.952
7.802,11.4,8.847,8.586,10.114,9.472,10.441,7.577,12.952,13.188
11.4,8.847,8.586,10.114,9.472,10.441,7.577,12.952,13.188,13.156
8.847,8.586,10.114,9.472,10.441,7.577,12.952,13.188,13.156,14.347
8.586,10.114,9.472,10.441,7.577,12.952,13.188,13.156,14.347,17.902
10.114,9.472,10.441,7.577,12.952,13.188,13.156,14.347,17.902,21.685
9.472,10.441,7.577,12.952,13.188,13.156,14.347,17.902,21.685,17.917
10.441,7.577,12.952,13.188,13.156,14.347,17.902,21.685,17.917,17.97
7.577,12.952,13.188,13.156,14.347,17.902,21.685,17.917,17.97,19.084
12.952,13.188,13.156,14.347,17.902,21.685,17.917,17.97,19.084,15.646
13.188,13.156,14.347,17.902,21.685,17.917,17.97,19.084,15.646,22.019
13.156,14.347,17.902,21.685,17.917,17.97,19.084,15.646,22.019,38.973
14.347,17.902,21.685,17.917,17.97,19.084,15.646,22.019,38.973,33.352
17.902,21.685,17.917,17.97,19.084,15.646,22.019,38.973,33.352,31.277
21.685,17.917,17.97,19.084,15.646,22.019,38.973,33.352,31.277,28.719
17.917,17.97,19.084,15.646,22.019,38.973,33.352,31.277,28.719,25.896
17.97,19.084,15.646,22.019,38.973,33.352,31.277,28.719,25.896,20.264
19.084,15.646,22.019,38.973,33.352,31.277,28.719,25.896,20.264,18.632
15.646,22.019,38.973,33.352,31.277,28.719,25.896,20.264,18.632,22.939
22.019,38.973,33.352,31.277,28.719,25.896,20.264,18.632,22.939,18.781
38.973,33.352,31.277,28.719,25.896,20.264,18.632,22.939,18.781,12.903
33.352,31.277,28.719,25.896,20.264,18.632,22.939,18.781,12.903,8.642
31.277,28.719,25.896,20.264,18.632,22.939,18.781,12.903,8.642,9.88
28.719,25.896,20.264,18.632,22.939,18.781,12.903,8.642,9.88,11.421
25.896,20.264,18.632,22.939,18.781,12.903,8.642,9.88,11.421,14.587
20.264,18.632,22.939,18.781,12.903,8.642,9.88,11.421,14.587,15.63
18.632,22.939,18.781,12.903,8.642,9.88,11.421,14.587,15.63,13.948
22.939,18.781,12.903,8.642,9.88,11.421,14.587,15.63,13.948,15.3
18.781,12.903,8.642,9.88,11.421,14.587,15.63,13.948,15.3,13.103
12.903,8.642,9.88,11.421,14.587,15.63,13.948,15.3,13.103,14.29
8.642,9.88,11.421,14.587,15.63,13.948,15.3,13.103,14.29,13.138
9.88,11.421,14.587,15.63,13.948,15.3,13.103,14.29,13.138,13.529
11.421,14.587,15.63,13.948,15.3,13.103,14.29,13.138,13.529,9.541
14.587,15.63,13.948,15.3,13.103,14.29,13.138,13.529,9.541,10.51
15.63,13.948,15.3,13.103,14.29,13.138,13.529,9.541,10.51,10.946
13.948,15.3,13.103,14.29,13.138,13.529,9.541,10.51,10.946,11.705
15.3,13.103,14.29,13.138,13.529,9.541,10.51,10.946,11.705,14.442
13.103,14.29,13.138,13.529,9.541,10.51,10.946,11.705,14.442,14.666
14.29,13.138,13.529,9.541,10.51,10.946,11.705,14.442,14.666,13.157
13.138,13.529,9.541,10.51,10.946,11.705,14.442,14.666,13.157,13.067
13.529,9.541,10.51,10.946,11.705,14.442,14.666,13.157,13.067,13.297
9.541,10.51,10.946,11.705,14.442,14.666,13.157,13.067,13.297,13.909
10.51,10.946,11.705,14.442,14.666,13.157,13.067,13.297,13.909,15.862
10.946,11.705,14.442,14.666,13.157,13.067,13.297,13.909,15.862,29.042
11.705,14.442,14.666,13.157,13.067,13.297,13.909,15.862,29.042,38.27
14.442,14.666,13.157,13.067,13.297,13.909,15.862,29.042,38.27,21.665
14.666,13.157,13.067,13.297,13.909,15.862,29.042,38.27,21.665,19.328
13.157,13.067,13.297,13.909,15.862,29.042,38.27,21.665,19.328,22.262
13.067,13.297,13.909,15.862,29.042,38.27,21.665,19.328,22.262,26.774
13.297,13.909,15.862,29.042,38.27,21.665,19.328,22.262,26.774,22.95
13.909,15.862,29.042,38.27,21.665,19.328,22.262,26.774,22.95,27.865
15.862,29.042,38.27,21.665,19.328,22.262,26.774,22.95,27.865,36.66
29.042,38.27,21.665,19.328,22.262,26.774,22.95,27.865,36.66,51.38
38.27,21.665,19.328,22.262,26.774,22.95,27.865,36.66,51.38,41.578
21.665,19.328,22.262,26.774,22.95,27.865,36.66,51.38,41.578,40.777
19.328,22.262,26.774,22.95,27.865,36.66,51.38,41.578,40.777,33.48
22.262,26.774,22.95,27.865,36.66,51.38,41.578,40.777,33.48,29.198
26.774,22.95,27.865,36.66,51.38,41.578,40.777,33.48,29.198,25.123
22.95,27.865,36.66,51.38,41.578,40.777,33.48,29.198,25.123,23.754
27.865,36.66,51.38,41.578,40.777,33.48,29.198,25.123,23.754,23.839
36.66,51.38,41.578,40.777,33.48,29.198,25.123,23.754,23.839,23.487
51.38,41.578,40.777,33.48,29.198,25.123,23.754,23.839,23.487,23.044
41.578,40.777,33.48,29.198,25.123,23.754,23.839,23.487,23.044,23.804
40.777,33.48,29.198,25.123,23.754,23.839,23.487,23.044,23.804,23.536
33.48,29.198,25.123,23.754,23.839,23.487,23.044,23.804,23.536,20.832
29.198,25.123,23.754,23.839,23.487,23.044,23.804,23.536,20.832,18.744
25.123,23.754,23.839,23.487,23.044,23.804,23.536,20.832,18.744,18.383
23.754,23.839,23.487,23.044,23.804,23.536,20.832,18.744,18.383,17.098
23.839,23.487,23.044,23.804,23.536,20.832,18.744,18.383,17.098,16.067
23.487,23.044,23.804,23.536,20.832,18.744,18.383,17.098,16.067,15.839
23.044,23.804,23.536,20.832,18.744,18.383,17.098,16.067,15.839,17.932
23.804,23.536,20.832,18.744,18.383,17.098,16.067,15.839,17.932,15.621
23.536,20.832,18.744,18.383,17.098,16.067,15.839,17.932,15.621,17.123
20.832,18.744,18.383,17.098,16.067,15.839,17.932,15.621,17.123,15.7
18.744,18.383,17.098,16.067,15.839,17.932,15.621,17.123,15.7,15.652
18.383,17.098,16.067,15.839,17.932,15.621,17.123,15.7,15.652,15.487
17.098,16.067,15.839,17.932,15.621,17.123,15.7,15.652,15.487,15.978
16.067,15.839,17.932,15.621,17.123,15.7,15.652,15.487,15.978,16.1
15.839,17.932,15.621,17.123,15.7,15.652,15.487,15.978,16.1,18.556
17.932,15.621,17.123,15.7,15.652,15.487,15.978,16.1,18.556,18.392
15.621,17.123,15.7,15.652,15.487,15.978,16.1,18.556,18.392,17.457
17.123,15.7,15.652,15.487,15.978,16.1,18.556,18.392,17.457,18.506
15.7,15.652,15.487,15.978,16.1,18.556,18.392,17.457,18.506,19.809
15.652,15.487,15.978,16.1,18.556,18.392,17.457,18.506,19.809,16.018
15.487,15.978,16.1,18.556,18.392,17.457,18.506,19.809,16.018,17.021
15.978,16.1,18.556,18.392,17.457,18.506,19.809,16.018,17.021,17.334
16.1,18.556,18.392,17.457,18.506,19.809,16.018,17.021,17.334,16.882
18.556,18.392,17.457,18.506,19.809,16.018,17.021,17.334,16.882,14.461
18.392,17.457,18.506,19.809,16.018,17.021,17.334,16.882,14.461,18.092
17.457,18.506,19.809,16.018,17.021,17.334,16.882,14.461,18.092,11.858
18.506,19.809,16.018,17.021,17.334,16.882,14.461,18.092,11.858,17.747
19.809,16.018,17.021,17.334,16.882,14.461,18.092,11.858,17.747,17.013
16.018,17.021,17.334,16.882,14.461,18.092,11.858,17.747,17.013,18.391
17.021,17.334,16.882,14.461,18.092,11.858,17.747,17.013,18.391,18.417
17.334,16.882,14.461,18.092,11.858,17.747,17.013,18.391,18.417,16.987
16.882,14.461,18.092,11.858,17.747,17.013,18.391,18.417,16.987,17.024
14.461,18.092,11.858,17.747,17.013,18.391,18.417,16.987,17.024,15.649
18.092,11.858,17.747,17.013,18.391,18.417,16.987,17.024,15.649,18.247
11.858,17.747,17.013,18.391,18.417,16.987,17.024,15.649,18.247,18.004
17.747,17.013,18.391,18.417,16.987,17.024,15.649,18.247,18.004,16.978
17.013,18.391,18.417,16.987,17.024,15.649,18.247,18.004,16.978,26.459
18.391,18.417,16.987,17.024,15.649,18.247,18.004,16.978,26.459,35.185
18.417,16.987,17.024,15.649,18.247,18.004,16.978,26.459,35.185,33.127
16.987,17.024,15.649,18.247,18.004,16.978,26.459,35.185,33.127,26.455
17.024,15.649,18.247,18.004,16.978,26.459,35.185,33.127,26.455,26.105
15.649,18.247,18.004,16.978,26.459,35.185,33.127,26.455,26.105,36.828
